,ID,Ingredients
1272,534619278,"['all purpose flour', 'graham cracker crumbs', 'lime zest', 'sugar', 'butter']"
1273,536388322,"['bay leaf', 'pepper', 'butter', 'caraway seeds', 'celery stalks', 'cornstarch', 'demi glace', 'flour', 'rosemary', 'thyme', 'garlic', 'ice water', 'kosher salt', 'lamb', 'lemon zest', 'milk', 'olive oil', 'orange zest', 'peas', 'crust', 'onion', 'rice wine', 'salt', 'shortening', 'sugar', 'sweet potatoes', 'water']"
1274,538461350,"['pepper', 'butter', 'corn flour', 'cream', 'rosemary', 'lemon juice', 'lemon rind', 'olive oil', 'cracked pepper', 'salt', 'veal cutlets']"
1275,540533276,"['heavy cream', 'milk', 'carolino rice', 'cinnamon sticks', 'lemon zest', 'salt', 'sugar']"
1276,541101590,"['bacon', 'baking potatoes', 'pepper', 'cheese', 'flour', 'green onion tops', 'half and half', 'onion', 'cream', 'vegetable stock']"
1277,541589402,"['basil leaves', 'goat cheese', 'honey', 'peaches']"
1278,541625608,"['avocado', 'chicken thighs', 'cilantro', 'flour tortillas', 'lemon juice', 'onion', 'pepper', 'salt', 'tomato']"
1279,542239473,"['rhubarb', 'granulated sugar', 'cornstarch', 'salt', 'vanilla extract']"
1280,544948574,"['pineapple', 'extra tofu', 'bell pepper', 'celery', 'carrot', 'garlic', 'lemongrass', 'chillies', 'peanut oil', 'soy sauce', 'oyster sauce', 'sesame oil', 'demerara sugar', 'sambal oelek']"
1281,548025975,"['roast vegetables', 'water', 'olive oil', 'onion', 'garlic', 'carolino rice', 'other shortgrain rice', 'wine', 'pepper', 'asparagus', 'peas', 'parmesan cheese', 'parsley', 'lemon rind', 'lemon juice']"
1282,548290907,"['asparagus', 'baking soda', 'cocoa powder', 'eggs', 'flour', 'ground cinnamon', 'orange peel', 'pecans', 'salt', 'sugar', 'vanilla extract', 'vegetable oil']"
1283,548344840,"['garlic', 'grana padano cheese', 'coarsely mozzarella', 'olive oil', 'onion', 'oregano', 'salt', 'pepper', 'sugar', 'tomato', 'tortellini']"
1284,550289910,"['cherry pie filling', 'cocoa powder', 'cream cheese', 'eggs', 'gelatin', 'heavy cream', 'oreo cookies', 'powdered sugar', 'salt', 'semisweet chocolate chips', 'cream', 'sugar', 'butter', 'vanilla extract', 'water']"
1285,553175890,"['avocado', 'garlic paste', 'cilantro', 'swai fillets', 'lime juice', 'olive oil', 'salt', 'pepper', 'shallot', 'tomato']"
1286,554915583,"['fish', 'salt to fillet fish', 'ground pepper to fillet fish', 'rice wine', 'beer', 'eggs the egg yolk from', 'all purpose flour and a little more', 'salt', 'oil']"
1287,556892838,"['shortening', 'butter', 'sugar', 'very browned bananas', 'lemon juice', 'eggs', 'flour', 'baking powder', 'salt', 'ground walnuts']"
1288,557794969,"['garbanzo beans', 'currants', 'green onions', 'ground cumin', 'israeli couscous', 'juice of orange', 'olive oil', 'parsley', 'pecans', 'bell pepper', 'rice vinegar', 'salt', 'pepper', 'paprika']"
1289,559764042,"['cream', 'egg yolks', 'coffee granules', 'milk', 'sugar', 'vanilla extract']"
1290,560414528,"['dates', 'evaporated milk', 'ginger', 'ice', 'blended watermelon']"
1291,562869034,"['balsamic vinegar', 'bay leaf', 'chicken breast', 'chicken breast', 'flour', 'linguine', 'mushrooms', 'olive oil', 'pepper', 'salt', 'thyme']"
1292,572071995,"['eggs', 'lemon juice', 'lemon peel', 'pound cake', 'sherry', 'strawberries', 'strawberry preserves', 'sugar', 'butter', 'whipping cream']"
1293,573599424,"['bacon', 'dulce de leche ice cream', 'pecans']"
1294,574429748,"['eggs', 'cadbury eggs', 'milk', 'oil', 'vanilla']"
1295,574495359,"['cucumber', 'ear corn', 'virgin olive oil', 'cilantro', 'garlic powder', 'ground pepper', 'honey', 'lime juice', 'orange pepper', 'onion', 'pepper flakes', 'salt', 'chicken breast', 'tabasco sauce', 'watermelon']"
1296,575684385,"['lemon juice', 'olive oil', 'salt', 'thyme leaves', 'chicken breast', 'sesame oil', 'smalldiced onion', 'garlic', 'ginger root', 'red wine pepper flakes', 'wine vinegar', 'brown dark sugar', 'soy sauce', 'smooth peanut butter', 'ketchup', 'sherry', 'lime juice']"
1297,575821904,"['pepper', 'chicken breast', 'evaporated milk', 'flour', 'basil', 'thyme', 'olive oil', 'onion', 'salt', 'splenda', 'tomato paste', 'tomato']"
1298,577511621,"['all purpose flour', 'beer', 'bell pepper', 'tomato', 'celery', 'chicken breast', 'chicken breast', 'virgin olive oil', 'fil powder', 'garlic powder', 'parsley', 'sausages', 'onion']"
1299,579381370,"['rice krispies cereal', 'cranberries', 'chocolate chips', 'butter', 'marshmallows', 'vanilla']"
1300,582578710,"['apple chunks', 'corn flakesbran flakes', 'cashews', 'raisins', 'honey', 'olive oil', 'rolled oats', 'sesame seeds', 'wheat bran', 'wheat germ']"
1301,583797291,"['butter', 'eggs', 'maple syrup', 'milk', 'sea salt', 'flour']"
1302,584056136,"['bacon', 'bell pepper', 'veggie broth', 'cajun spice mix', 'garlic', 'garlic powder', 'green onions', 'heavy cream', 'aleppo pepper', 'pd of lobster', 'old bay seasoning', 'onion powder', 'oregano', 'salt']"
1303,587401178,"['blueberries', 'butter', 'cornflour', 'cream cheese', 'digestive biscuits', 'double cream', 'granulated sugar', 'lemon juice', 'ricotta', 'vanilla extract', 'chocolate']"
1304,590097313,"['coconut', 'coconut milk', 'condensed milk', 'fruits', 'tuwo rice']"
1305,591116573,"['precooked polenta tube', 'cheddar cheese', 'onion', 'shrimp', 'sundried tomatoes', 'olive oil', 'garlic powder', 'chives', 'lemon juice', 'salt', 'pepper']"
1306,591610817,"['avocado oil', 'cauliflower', 'new mexico chili powder', 'cilantro', 'garlic powder', 'hass avocado', 'jalapeno', 'lime juice', 'onion', 'salt', 'tomato', 'walnuts']"
1307,591739952,"['baking soda', 'butter', 'buttermilk', 'chocolate chips', 'cocoa powder', 'icing sugar', 'coffee', 'nuts', 'flour', 'salt', 'water']"
1308,592136550,"['almond flour', 'cream of tartar', 'egg whites', 'lavender', 'lemon zest', 'powdered sugar', 'sugar', 'food coloring']"
1309,593766596,"['chicken breast', 'mint', 'garlic', 'lemon juice', 'olive oil', 'salt', 'pepper']"
1310,596460588,"['kohlrabi bulb', 'fuji apple', 'snow peas', 'sunflower seeds', 'bacon', 'heavy cream', 'apple cider vinegar', 'honey']"
1311,596602308,"['potato', 'garlic', 'olive oil', 'roasted and marinated peppers', 'blacks olives', 'oregano', 'salt', 'pepper']"
1312,598477878,"['breadcrumbs', 'broccoli', 'butter', 'camembert cheese cut cubes plus extra to put on top', 'cauliflower', 'flour', 'salt']"
1313,599217696,"['lump crab claw meat', 'bell pepper', 'green onions', 'breadcrumbs', 'honey', 'chili powder', 'butter', 'bacon', 'baby spinach', 'watercress stems', 'garlic', 'salt', 'pepper']"
1314,602866801,"['shrimp', 'roast vegetables', 'garlic', 'wine vinegar', 'cucumber', 'dill', 'lemon juice', 'salt', 'pepper', 'butter lettuce']"
1315,604854027,"['artichoke hearts', 'chicken stock', 'flour', 'spinach', 'garlic', 'heavy cream', 'hot sauce', 'lemon juice', 'onion', 'pecorino cheese', 'salt', 'cream', 'butter', 'cheddar cheese']"
1316,608507295,"['tofu', 'chocolate chips', 'nondairy milk', 'coconut milk', 'vanilla extract', 'chocolate shavings']"
1317,608658663,"['breadcrumbs', 'cheddar cheese', 'chicken breast', 'deli ham', 'marjoram', 'parsley', 'rosemary', 'eggs', 'flour', 'salt', 'pepper']"
1318,610100296,"['barley', 'butter', 'chicken stock', 'cumin powder', 'thyme', 'mint', 'garlic', 'big of ginger', 'onion', 'oregano', 'peppercorns', 'pumpkin puree', 'salt', 'pepper', 'cream', 'worcestershire sauce']"
1319,611043128,"['all purpose flour', 'cauliflower', 'cayenne pepper', 'cheese', 'mustard powder', 'salt', 'pepper', 'butter', 'milk']"
1320,611516015,"['balsamic vinegar', 'feta', 'flank steak', 'garlic', 'grill seasoning', 'lemon juice', 'lemon zest', 'salad greens', 'mushrooms', 'olive oil', 'olives', 'oregano', 'bell pepper', 'onion', 'pepper flakes', 'roma tomato', 'salt']"
1321,614425150,"['butter', 'cream cheese', 'jam', 'lemon juice', 'maple syrup', 'unbleached flour']"
1322,615139127,"['quinoa', 'water', 'salt', 'avocado', 'tomato', 'radish', 'green onions', 'parsley', 'bell pepper', 'cucumber', 'cayenne pepper', 'turmeric', 'cumin', 'wine vinegar', 'virgin olive oil']"
1323,618987360,"['cider vinegar', 'crotons', 'marinated feta', 'parma ham', 'peach juice', 'mesclun leaves', 'olive oil', 'peaches', 'salt', 'pepper']"
1324,622161110,"['chicken breast', 'chipotle chile', 'blackeyed beans', 'ground cumin', 'kale', 'olive oil', 'onion', 'salt', 'pepper', 'sweet potatoes']"
1325,624442054,"['almond milk', 'banana', 'milo chocolate malt powder', 'strawberries', 'vanilla buttercream', 'whipping cream']"
1326,627010613,"['all spice powder', 'all purpose flour', 'baking powder', 'oil', 'cornstarch', 'curry powder', 'egg white', 'ground pepper', 'paprika', 'salt', 'squid rings', 'sugar']"
1327,628521568,"['blackeyed beans', 'tomato', 'onion', 'orange bell pepper', 'enchilada sauce', 'cream of chicken soup', 'milk', 'cream corn', 'chillies', 'jalapeno', 'chicken breast', 'monterey jack cheese', 'cheddar cheese', 'cream', 'tortilla chips']"
1328,629279158,"['salmon fillet', 'onion', 'capers', 'eggs', 'panko']"
1329,630314504,"['coarsely zucchini', 'banana', 'eggs', 'turmeric', 'honey', 'curry powder', 'chilli peppers', 'baking soda', 'panko breadcrumbs', 'flour', 'vegetable oil']"
1330,633738215,"['brandy', 'brown dark sugar', 'flour', 'ice water', 'powdered sugar', 'pumpkin pie spice', 'salt', 'sugar', 'tart apples', 'butter', 'vegetable shortening', 'cornmeal']"
1331,635225463,"['allspice', 'chocolate', 'cocoa powder', 'whipping cream', 'powdered sugar', 'sea salt', 'ground espresso']"
1332,636292246,"['bacon', 'carrot', 'onion', 'garlic gloves', 'paprika', 'kosher salt', 'cumin', 'pepper', 'roast vegetables', 'garbanzo beans', 'kale', 'toppings greek yogurt', 'soup pot on heat remove bacon', 'crumble bacon and set aside', 'add carrot and onion to bacon fat cook', 'add garlic and stir', 'add paprika', 'add kale and cover the mixture and simmer', 'sprinkle in bacon crumbles and stir']"
1333,639774415,"['steak', 'vegetable oil', 'onion', 'better than bouillon beef base', 'portobello mushrooms', 'bell pepper', 'mayonnaise', 'hot sauce', 'tortillas']"
1334,642690200,"['bell pepper', 'chicken bouillon', 'cornstarch', 'some frying oil', 'mushrooms', 'oyster sauce', 'jiafan rice wine', 'salt', 'scallion chunks', 'sesame oil', 'soy sauce', 'bean curdstofu', 'pasta water', 'water', 'garlic']"
1335,645663068,"['russet potatoes', 'onion', 'garlic', 'butter', 'chicken breast', 'half half', 'salt', 'pepper', 'cheddar cheese', 'bacon', 'green onions', 'cream']"
1336,646828052,"['brown dark sugar', 'butterscotch chips', 'rice cereal', 'ground flax seed', 'honey', 'oats', 'peanut butter', 'protein powder', 'ground oats']"
1337,649553736,"['cherry tomatoes', 'coriandercilantro', 'garlic', 'heavy cream', 'linguine', 'olive oil', 'salt', 'pepper', 'shallot', ' oz shrimp']"
1338,650001729,"['bread', 'brown dark sugar', 'cinnamon', 'eggs', 'maple syrup', 'milk', 'nutmeg', 'pumpkin pie spice', 'pumpkin puree', 'vanilla']"
1339,650967929,"['chicken stock', 'cilantro', 'green onions', 'pacific halibut filets', 'lime juice', 'another slug of blood orange olive oil', 'mollie stones blood orange olive oil', 'dusting of garlicpepper', 'salt', 'pepper', 'white wine']"
1340,652225113,"['baking powder', 'pineapple', 'cinnamon', 'dates', 'eggs', 'nutmeg', 'nuts', 'oil', 'salt', 'vanilla extract', 'sugar', 'flour', 'zucchini']"
1341,653891157,"['granulated sugar', 'butter', 'banana', 'milk', 'cream cheese', 'eggs', 'all purpose flour', 'baking soda', 'kosher salt', 'macadamia nuts', 'chocolate chips']"
1342,654524383,"['pastry flour', 'unbleached flour', 'baking soda', 'baking powder', 'salt', 'butter', 'sugar from cane juice', 'eggs', 'vanilla extract', 'lemon zest', 'cream']"
1343,656375239,"['bacon', 'pepper', 'butter', 'cream cheese', 'tarragon', 'garlic', 'olive oil', 'onion', 'salt', 'chicken breast']"
1344,656673991,"['potato', 'parsnips', 'carrot', 'onion', 'cherry tomatoes', 'salmon', 'olive oil', 'lemon juice', 'salt', 'rosemary and thyme']"
1345,656755753,"['butter', 'porcini mushrooms', 'heavy cream', 'parmesan cheese', 'polenta', 'salt', 'water']"
1346,659241160,"['brown dark sugar', 'flour', 'ginger root', 'garlic', 'green onion', 'lemon juice', 'olive oil', 'orange', 'pepper', 'pepper flakes', 'rice vinegar', 'salt', 'chicken breast', 'soy sauce', 'water']"
1347,662590997,"['balsamic vinegar', 'goat cheese', 'grapeseed oil', 'honey', 'pepper', 'salt', 'zucchini']"
1348,665248572,"['brown dark sugar', 'coconut oil', 'molasses', 'chunky applesauce', 'flour', 'ground cinnamon', 'ground ginger', 'ground cloves', 'pumpkin spice blend', 'baking soda']"
1349,667022897,"['chicken stock', 'lemon juice', 'lemon zest', 'parmigianoreggiano', 'salt', 'pepper', 'tortellini']"
1350,671593122,"['olive oil', 'chili flakes', 'onion', 'garlic', 'chorizo sausage', 'butternut squash and cubes', 'thyme', 'cavatelli pasta', 'pecorino cheese']"
1351,673549195,"['garbazo beans', 'onion', 'garlic', 'cilantro', 'parsley', 'cumin', 'sea salt', 'pepper flakes', 'baking powder', 'flour', 'tahini sauce', 'tahini paste', 'water', 'jucie of lemons']"
1352,673870028,"['gelatin', 'coconut milk', 'condensed milk', 'sugar', 'egg yolks', 'alouette cuisine crme fraiche', 'coconut']"
1353,674296810,"['avocado', 'carob powder', 'chocolate chips', 'coconut', 'coconut oil', 'dates', 'maple syrup', 'peanut butter', 'pecans', 'vanilla extract']"
1354,675608907,"['chicken', 'tikka tandoori paste', 'coriander seeds', 'greek yogurt', 'onion', 'tomato']"
1355,676722444,"['ziti', 'eggs', 'parmesan cheese', 'ricotta', 'mozzarella', 'spaghetti sauce']"
1356,676854992,"['apple cider vinegar', 'butter', 'mustard', 'eggs', 'thyme', 'garlic cloves', 'ground pepper', 'a mixture of pound ground chuck and ground pork', 'honey', 'milk', 'onion', 'salt', 'bacon', 'tomato paste', 'water']"
1357,676882246,"['sardines', 'cassava', 'parmesan cheese', 'egg yolks', 'egg whites', 'baking powder', 'breadcrumbs', 'cilantro', 'oil', 'salt', 'pepper']"
1358,680334229,"['pepper', 'carrot', 'celery stalks', 'chicken', 'optional dill', 'eggs', 'dill', 'matzo meal', 'onion', 'parsley', 'salt', 'salt', 'pepper', 'water', 'vegetable oil']"
1359,682508048,"['apricots', 'eggs', 'flour', 'salt', 'caster sugar', 'butter', 'vanilla extract']"
1360,682584938,"['breadcrumbs', 'butter', 'chicken', 'basil', 'flour', 'parsley', 'ground pepper', 'lemon juice', 'paprika', 'salt', 'vegetable oil']"
1361,685158449,"['chocolate', 'milk', 'pistachios', 'ricotta', 'salt', 'sugar', 'vanilla']"
1362,685401064,"['wheat flour', 'cornmeal', 'baking powder', 'salt', 'chives', 'cottage cheese', 'eggs', 'oil', 'milk', 'sparkling mineral water']"
1363,687554185,"['from bunch basil', 'pepper', 'tomato', 'mozzarella', 'garlic cloves', 'sausages', 'kosher salt', 'olive oil', 'onion', 'parmigianoreggiano', 'rigatoni']"
1364,688054944,"['baking powder', 'baking soda', 'brown dark sugar', 'butter', 'canola oil', 'carrot', 'cinnamon', 'eggs', 'granulated sugar', 'icing sugar', 'cream cheese', 'salt', 'vanilla extract', 'flour']"
1365,690779127,"['flour', 'lemon rind', 'poppy seeds', 'egg yolks', 'granulated sugar', 'butter', 'egg whites', 'bittersweet chocolate']"
1366,693163330,"['broccoli slaw', 'chicken stock', 'coconut aminos', 'garlic', 'lettuce', 'ground ginger', 'extralean ground turkey', 'lime juice', 'orange marmalade', 'sesame oil', 'tapioca starch', 'fish sauce']"
1367,693640752,"['carrot', 'ground beef', 'ground pepper', 'seasoning', 'paprika', 'ricotta', 'salt', 'sunflower seeds', 'tomato paste', 'water', 'cabbage', 'rice']"
1368,695474730,"['potatoes remove skin', 'chili powder', 'curry leaves', 'salt', 'oil']"
1369,701284802,"['chilli powder', 'thyme', 'ground cumin', 'garlic powder', 'salt', 'pepper', 'cayenne', 'baby back ribs', 'liquid smoke', 'oil', 'garlic', 'cider vinegar', 'soy sauce', 'tomato puree', 'molasses', 'brown dark sugar', 'coffee granules', 'cumin', 'dijon mustard', 'paprika']"
1370,701423776,"['fettuccine', 'lemon juice', 'prawns', 'salt', 'pepper', 'string beans', 'butter', 'water']"
1371,701616520,"['all purpose flour', 'apple', 'brown dark sugar', 'cinnamon', 'eggs', 'granulated sugar', 'lemon zest', 'milk', 'oil', 'salt', 'butter']"
1372,702490941,"['toasty bread', 'garlic', 'glugs of olive oil', 'pancetta', 'radicchio', 'salt', 'pepper', 'optional few of cheese we use sheeps milk']"
1373,703437413,"['onion', 'beer', 'water', 'cornstarch', 'brown mustard', 'molasses', 'caraway seeds', 'ground allspice', 'pepper', 'rutabaga', 'knockwurst', 'cooking apples', 'sauerkraut']"
1374,704357175,"['coconut milk', 'worth of water', 'curry paste', 'ginger paste', 'snow peas', 'string beans', 'carrot', 'of thai basil leaves', 'lime juice', 'soy sauce', 'a few es of sesame oil', 'chili powder', 'tofu', 'salt', 'bell pepper', 'pepper']"
1375,705334251,"['cake mix', 'cherry jello', 'cool whip']"
1376,707418966,"['flour', 'baking powder', 'salt', 'butter', 'sugar', 'vanilla extract', 'eggs', 'regular milk', 'cream', 'unsweeted coconut flakes', 'vanilla', 'confectionerss sugar']"
1377,711699803,"['cream cheese', 'eggs', 'chocolate icing', 'milk', 'oreos', 'vanilla extract', 'sugar']"
1378,712267589,"['butter', 'cheddar cheese', 'eggs', 'picnic ham', 'ice water', 'milk', 'pepper', 'flour', 'salt', 'shallot', 'spinach', 'whipping cream']"
1379,713892849,"['cream cheese', 'mushrooms', 'pepperidge farm dressing', 'enough to be able to handle easily']"
1380,714453254,"['flesh of avocados', 'honey', 'lime juice', 'flesh of ataulfo mango', 'milk']"
1381,716253867,"['bacon', 'butter', 'cayenne pepper', 'chili powder', 'sherry', 'garlic', 'lemon wedge', 'olive oil', 'paprika', 'parsley', 'rustic bread', 'salt', 'shrimp', 'tomato']"
1382,717699145,"['flour', 'sugar', 'baking powder', 'baking soda', 'salt', 'ground flaxseed', 'almond milk', 'cooking oil']"
1383,720073559,"['granulated sugar', 'flour', 'eggs', 'salt', 'vegetable oil', 'vanilla', 'cocoa powder', 'chocolate chips', 'reeses peanut butter cups']"
1384,723314554,"['broccoli rabe', 'anchovies', 'garlic', 'lemon juice', 'pepper flakes', 'romano cheese', 'spaghetti', 'tomato']"
1385,724007057,"['butter', 'confectioners sugar', 'evaporated milk', 'peppermint extract', 'semisweet chocolate chips', 'shortening', 'vanilla extract']"
1386,724180413,"['butter', 'sugar', 'vanilla extract', 'eggs', 'natural yogurt', 'flour', 'baking powder', 'almond meal', 'blueberry filling']"
1387,724961565,"['bulgur', 'cucumber', 'flat leaf parsley', 'lemon juice from a lemon', 'olive oil', 'salt', 'tomato']"
1388,725263985,"['broccoli', 'cream sauce', 'elbow pasta', 'ham', 'shiitake mushrooms', 'olive oil', 'parmesan and m zarella cheese', 'shrimps', 'water']"
1389,726817268,"['bay leaves', 'broccoli florets', 'butter', 'carrot', 'flour', 'halfandhalf', 'kosher salt and pepper', 'chicken breast', 'nutmeg', 'onion', 'sharp and cheddar cheese', 'sourdough bread']"
1390,727168129,"['napa cabbage', 'salt', 'scallions', 'garlic', 'ginger', 'ground chili pepper', 'sugar']"
1391,729697748,"['cardamon powder', 'chili', 'lime juice', 'raspberries', 'strawberry jam', 'apple juice']"
1392,731136906,"['chicken', 'buttermilk', 'salt', 'flour', 'spicy paprika powder', 'thyme', 'pepper', 'vegetable oil']"
1393,731560682,"['balsamic vinegar', 'virgin olive oil', 'green onions', 'lentils', 'bell pepper', 'wine vinegar', 'rosemary', 'salt', 'tomato', 'onion']"
1394,732528796,"['butter', 'granulated sugar', 'flour cups', 'lemon', 'eggs', 'powdered sugar topping']"
1395,733143593,"['salmon', 'green onion', 'chives', 'cilantro', 'thai basil', 'ginger', 'lime zest', 'lime juice', 'rice vinegar', 'habanero sauce and chile', 'salt', 'pepper', 'olive oil to coat']"
1396,733293930,"['chicken', 'can chicken broth', 'carrot', 'bell pepper', 'onion', 'tomato', 'okra', 'water', 'cajun seasoning', 'pepper', 'salt', 'hot sauce', 'rice']"
1397,733552157,"['flour', 'green onions', 'oat milk', 'olive oil', 'onion', 'parmesan cheese', 'parsley', 'tubular pasta', 'peas', 'dsh pepper sauce', 'waterpacked tuna']"
1398,734806928,"['pepper', 'carrot', 'cinnamon', 'peas', 'lemon juice', 'lamb', 'lamb stock', 'mushrooms', 'olive oil', 'onion', 'oregano', 'parsley', 'salt']"
1399,735558188,"['chicken thighs', 'ketchup', 'soy sauce', 'worcestershire sauce', 'lemon juice', 'brown dark sugar', 'garlic powder', 'salt', 'pepper']"
1400,736051507,"['lager', 'lime', 'salt', 'tabasco sauce', 'worcestershire sauce']"
1401,736641417,"['butter', 'eggs', 'flour', 'granulated sugar', 'lemon juice', 'lemon zest', 'powdered sugar', 'salt']"
1402,737167448,"['baking powder', 'baking soda', 'butter', 'confectioners sugar', 'eggs', 'evaporated milk', 'flour', 'marshmallow creme', 'salt', 'cocoa powder', 'vanilla extract', 'sugar']"
1403,737717641,"['bamboo skewers soaked in', 'ground chili paste', 'fish sauce', 'garlic', 'lemongrass', 'shrimp', 'pch salt', 'soy sauce', 'sugar', 'vegetable oil', 'water']"
1404,738306165,"['all purpose flour', 'baking powder', 'baking soda', 'bananas', 'butter', 'coconut flakes', 'eggs', 'salt', 'semisweet chocolate chips', 'sugar']"
1405,738799339,"['pumpkin', 'olive oil', 'feta cheese', 'mozzarella', 'eggs', 'oregano', 'parsley', 'garlic']"
1406,739837948,"['garbanzo beans', 'olive oil', 'maple syrup', 'cinnamon', 'caster sugar']"
1407,740471417,"['spice islands co', 'breadcrumbs', 'butter', 'green onions', 'mushrooms', 'pepper', 'salt', 'spice islands tarragon', 'fish fillets']"
1408,740669952,"['allspice', 'baking powder', 'brown dark sugar', 'butter', 'cinnamon', 'cocoa powder', 'eggs', 'flour', 'oats', 'salt', 'vanilla']"
1409,744156059,"['allspice', 'bay leaf', 'flour', 'garlic', 'lemon juice', 'onion', 'oxtails', 'paprika', 'bell pepper', 'salt', 'tomato juice', 'water']"
1410,744503847,"['butter', 'egg yolks', 'graham crackers', 'lime juice', 'sugar', 'condensed milk', 'water', 'whipping cream']"
1411,745741730,"['coconut cream', 'lemon juice', 'coconut oil', 'coconut milk', 'banana', 'vanilla extract', 'graham cracker crumbs', 'coconut flakes', 'ice cubes']"
1412,746018102,"['roasted and almonds', 'barbecue sauce', 'cauliflower', 'cilantro', 'garlic', 'garlic powder', 'olive oil', 'orange juice', 'pecorino cheese', 'salt', 'pepper', 'chicken breast', 'soy sauce', 'swiss chard', 'butter', 'onion']"
1413,748149011,"['sesame oil', 'chicken breast', 'bok choy', 'snow peas', 'carrot', 'bell pepper', 'orange pepper', 'green onions', 'sauce', 'chicken breast', 'cooking sherry', 'cornstarch', 'sriracha', 'garlic', 'stir fry']"
1414,750195489,"['crayfish', 'flour', 'garlic powder', 'salt', 'vegetable oil', 'cornmeal']"
1415,752010311,"['scallops', 'japanese ramen noodles', 'garlic', 'sesame oil', 'sauvignon blanc white wine', 'butter', 'parmesan cheese', 'round chives', 'lemon zest', 'sea salt']"
1416,755040998,"['cilantro', 'garlic', 'almond', 'lime juice', 'olive oil', 'salt', 'pepper', 'egg roll wrappers', 'bell pepper', 'corn', 'blackeyed beans']"
1417,755305829,"['baking powder', 'brown dark sugar', 'butter', 'cinnamon powder', 'eggs', 'flour', 'sieve the flour', 'apple', 'ground almond', 'yogurt', 'raisins']"
1418,758068892,"['tru vanilla vodka', 'crme de cocoa', 'ice', 'garnish bittersweet chocolate', 'chocolate kisses', 'martini glasses']"
1419,758647095,"['balsamic vinegar', 'brie', 'cranberries', 'virgin olive oil', 'garlic', 'pepper', 'salt', 'shallot', 'thyme sprigs']"
1420,759805080,"['andouille sausage', 'bay leaves', 'pepper', 'cayenne pepper', 'celery', 'clam juice', 'rice', 'crab meat', 'thyme', 'garlic', 'jalapeno pepper', 'orange bell pepper', 'oregano', 'oysters', 'peanut oil', 'shrimp', 'flour']"
1421,759861321,"['eggs', 'pork sausages', 'panko breadcrumbs', 'vegetable oil']"
1422,759976751,"['candy canes', 'chocolate', 'marshmallows', 'milk chocolate']"
1423,760843617,"['chives', 'lemon juice', 'mayonnaise', 'olive oil', 'onion', 'greek yogurt', 'scallions', 'sea salt', 'shallot', 'cream']"
1424,761716024,"['feta', 'olive oil', 'pine nuts', 'onion', 'salt', 'spinach', 'tomato', 'water', 'couscous']"
1425,762415182,"['baking powder', 'baking soda', 'brown dark sugar', 'butter', 'eggs', 'flour', 'ground allspice', 'ground cardamom', 'ground cinnamon', 'ground ginger', 'lemon juice', 'kosher salt', 'lemon zest', 'peas', 'cream', 'vanilla extract', 'walnuts', 'wheat germ']"
1426,763033191,"['sesame oil', 'broccoli florets', 'chicken breast', 'chicken breast', 'rice vinegar', 'mirin', 'water', 'chilli sauce', 'fish sauce', 'soy sauce', 'cornstarch', 'green onion', 'basmati rice']"
1427,763510431,"['butter', 'carrot', 'eggs', 'flour', 'heavy cream', 'milk', 'nutmeg', 'parmesan cheese', 'salt']"
1428,763598973,"[' lb of fettuccini pasta', 'brussels sprouts', 'shallot', 'garlic', 'oz bacon into pieces', 'eggs', 'lots of pepper', 'parmesan cheese', 'salt', 'olive oil']"
1429,764080422,"['paneer', 'onion', 'garlic', 'ginger', 'turmeric powder', 'coriander powder', 'cumin powder', 'tomato paste', 'kasuri methi', 'whipping cream', 'salt', 'sugar', 'canola oil', 'kashmiri mirch']"
1430,766120887,"['onion', 'mayonnaise', 'hot sauce such as sriracha', 'cilantro', 'lime juice', 'ground cumin', 'lime zest', 'lump crab meat', 'avocado']"
1431,766903386,"['bread this one is a vienna', 'butter', 'mozzarella cheese', 'virgin olive oil', 'parsley', 'garlic', 'parmigiano reggiano']"
1432,768201598,"['asparagus', 'bacon', 'feta cheese', 'olive oil', 'salt', 'pepper']"
1433,769836378,"['almond', 'saffron baking powder', 'kerrygold butter', 'german flour', 'german quark', 'sunflower oil', 'salt', 'sugar', 'vanilla sugar', 'milk']"
1434,771533230,"['celery stalks', 'green onions', 'butter', 'garlic', 'flour', 'half half', 'fish stock', 'parsley', 'shrimp', 'potato', 'cayenne pepper', 'onion powder', 'garlic powder', 'old bay', 'salt', 'pepper']"
1435,772162566,"['avocado', 'bell pepper', 'parsley', 'lemon juice', 'lump crabmeat', 'mayonnaise', 'salt', 'pepper', 'scallions', 'sriracha chile sauce', 'worcestershire sauce']"
1436,772830343,"['baking powder', 'bananas', 'cocoa powder', 'egg yolks', 'eggs', 'flour', 'whipping cream', 'milk', 'powdered sugar', 'salt', 'pudding', 'sugar', 'vanilla', 'vanilla extract', 'vanilla wafers', 'whipping cream']"
1437,773887548,"['ap flour', 'baking soda', 'cocoa powder', 'eggs', 'espresso powder', 'salt', 'semisweet chocolate chips', 'sugar', 'butter', 'vanilla extract', 'chocolate chips']"
1438,774116537,"['baking powder', 'baking soda', 'cake flour', 'corn syrup', 'cornstarch', 'eggs', 'milk', 'salt', 'sugar', 'butter', 'cocoa powder', 'vanilla extract', 'vegetable shortening', 'water']"
